emp_id,name,hire_date,employment_type,country,jurisdiction,role,base_monthly_pay,flsa_status,ot_eligible,department,is_ghost,birth_date
EMP-05506,James Lee,2023-08-28,full_time,USA,NY,Payroll_Administrator,7019,exempt,False,HR,False,1984-06-22
EMP-05507,Alexander Scott,2020-07-21,full_time,USA,NY,Sales_Representative,13122,nonexempt,True,Sales,False,1975-01-22
EMP-05508,Nora Anderson,2021-09-02,full_time,USA,NJ,Payroll_Administrator,8650,exempt,False,Finance,False,1969-02-17
EMP-05509,Ethan Davis,2021-05-30,full_time,USA,CA,Sales_Representative,6827,nonexempt,True,Operations,False,2000-09-20
EMP-05510,Jack Wright,2019-06-07,full_time,USA,IL,Product_Manager,10454,exempt,False,Engineering,False,1988-10-15
EMP-05511,Joseph Allen,2019-01-10,full_time,USA,TX,Operations_Manager,5353,exempt,False,HR,False,2000-09-08
EMP-05512,Lily Brown,2021-09-26,full_time,USA,NJ,Analyst,12607,nonexempt,True,Sales,False,1965-09-21
EMP-05513,Allison Carter,2023-04-12,full_time,USA,NJ,HR_Specialist,7453,nonexempt,True,Sales,False,1982-09-08
EMP-05514,Layla Taylor,2019-08-19,full_time,USA,CA,Software_Engineer,11556,exempt,False,Finance,False,1969-08-14
EMP-05515,Noah Garcia,2018-08-30,full_time,USA,IL,Payroll_Administrator,4717,exempt,False,Finance,False,1983-05-14
EMP-05516,Kevin Baker,2023-11-10,full_time,USA,NJ,Analyst,10845,nonexempt,True,HR,True,1988-05-04
EMP-05517,Daniel Lewis,2021-08-17,full_time,USA,CA,Payroll_Administrator,13884,exempt,False,Finance,False,1978-07-31
EMP-05518,Abigail Nelson,2020-08-28,full_time,USA,CA,HR_Specialist,7142,nonexempt,True,Sales,False,1999-09-11
EMP-05519,Allison Baker,2022-12-16,full_time,USA,IL,Product_Manager,5615,exempt,False,HR,False,1971-03-10
EMP-05520,Allison Garcia,2020-07-25,full_time,USA,CA,Operations_Manager,9606,exempt,False,HR,False,1971-02-07
EMP-05521,Abigail Chen,2022-01-26,full_time,USA,TX,Operations_Manager,12954,exempt,False,Engineering,False,1974-01-25
EMP-05522,Abigail Evans,2021-01-20,full_time,USA,TX,Operations_Manager,10392,exempt,False,Operations,False,1995-09-27
EMP-05523,Victoria Thompson,2018-12-06,full_time,USA,FL,Sales_Representative,5343,nonexempt,True,Sales,False,1965-02-03
EMP-05524,Noah Adams,2020-02-09,full_time,USA,NY,Software_Engineer,3520,exempt,False,Operations,False,1984-02-01
EMP-05525,Maya Thompson,2024-12-31,full_time,USA,WA,Product_Manager,8323,exempt,False,Engineering,False,2001-12-17
EMP-05526,David Baker,2021-12-12,full_time,USA,NY,Sales_Representative,9809,nonexempt,True,Operations,False,1985-06-19
EMP-05527,Ella Smith,2018-03-13,full_time,USA,WA,Operations_Manager,3661,exempt,False,Finance,False,1970-04-17
EMP-05528,Kevin Sanchez,2018-12-08,full_time,USA,IL,Operations_Manager,3874,exempt,False,Finance,False,1994-02-04
EMP-05529,Liam Johnson,2022-02-03,full_time,USA,NY,Product_Manager,8377,exempt,False,Finance,False,1971-05-15
EMP-05530,Arjun Smith,2018-01-14,full_time,USA,TX,Analyst,9493,nonexempt,True,Operations,False,1999-06-15
EMP-05531,Jordan Kumar,2021-01-10,full_time,USA,NY,Payroll_Administrator,6473,exempt,False,HR,False,1966-05-19
EMP-05532,Hannah Thomas,2019-09-08,full_time,USA,IL,Operations_Manager,7650,exempt,False,HR,False,1999-10-21
EMP-05533,Samuel Walker,2018-02-12,full_time,USA,TX,Sales_Representative,12454,nonexempt,True,HR,False,1978-05-26
EMP-05534,Owen Phillips,2021-11-15,full_time,USA,NY,Operations_Manager,10298,exempt,False,Engineering,False,1973-05-06
EMP-05535,Kevin Martinez,2019-05-12,full_time,USA,IL,Operations_Manager,9673,exempt,False,HR,False,1976-05-06
EMP-05536,Priya Johnson,2023-08-03,full_time,USA,CA,Product_Manager,8934,exempt,False,Engineering,False,1965-05-31
EMP-05537,Hannah Moore,2022-03-26,full_time,USA,WA,Product_Manager,9560,exempt,False,HR,False,1986-04-17
EMP-05538,Emma Mitchell,2021-08-16,full_time,USA,TX,Payroll_Administrator,6027,exempt,False,Operations,False,1987-12-05
EMP-05539,Abigail Stewart,2020-10-30,full_time,USA,WA,Product_Manager,11887,exempt,False,Operations,False,1982-04-17
EMP-05540,Maya Hill,2022-06-17,full_time,USA,CA,Analyst,11404,nonexempt,True,HR,False,1978-05-17
EMP-05541,Emily Collins,2020-11-07,full_time,USA,NJ,Analyst,7123,nonexempt,True,Finance,False,1978-01-11
EMP-05542,Abigail Mitchell,2021-12-09,full_time,USA,CA,Operations_Manager,4516,exempt,False,HR,False,1992-10-15
EMP-05543,Zoe Perez,2022-03-30,full_time,USA,CA,Payroll_Administrator,5969,exempt,False,HR,False,1996-03-29
EMP-05544,Charlotte Rogers,2019-08-06,full_time,USA,IL,Operations_Manager,11676,exempt,False,Sales,False,1974-10-09
EMP-05545,Harper Baker,2019-03-06,full_time,USA,FL,Sales_Representative,5540,nonexempt,True,Engineering,False,1980-08-31
EMP-05546,Sebastian Scott,2021-10-31,full_time,USA,TX,Sales_Representative,10818,nonexempt,True,Finance,False,1981-01-28
EMP-05547,Sofia Sanchez,2023-09-20,full_time,USA,NY,Product_Manager,11837,exempt,False,HR,False,1973-04-28
EMP-05548,Allison Patel,2019-09-11,full_time,USA,IL,Operations_Manager,5860,exempt,False,Operations,False,1965-02-14
EMP-05549,Hannah Turner,2022-09-05,full_time,USA,NJ,Software_Engineer,9965,exempt,False,Finance,False,1979-10-08
EMP-05550,Evelyn Scott,2018-08-21,full_time,USA,TX,Software_Engineer,5802,exempt,False,Operations,False,1982-06-25
EMP-05551,Priya Johnson,2021-02-18,full_time,USA,NY,Payroll_Administrator,10018,exempt,False,Engineering,False,1971-08-23
EMP-05552,Lily Morris,2022-02-13,full_time,USA,WA,Operations_Manager,13875,exempt,False,HR,False,1965-01-29
EMP-05553,Morgan Taylor,2022-11-01,full_time,USA,WA,HR_Specialist,8983,nonexempt,True,Engineering,False,1973-10-27
EMP-05554,Sebastian Morris,2021-08-23,full_time,USA,IL,Analyst,4139,nonexempt,True,Finance,False,2003-01-28
EMP-05555,Grace Parker,2019-05-31,full_time,USA,IL,Operations_Manager,13844,exempt,False,Finance,False,1988-03-17
EMP-05556,Ethan Williams,2018-01-24,full_time,USA,NJ,Product_Manager,11580,exempt,False,Sales,False,1973-01-20
EMP-05557,Jack Morris,2018-04-05,full_time,USA,CA,HR_Specialist,13898,nonexempt,True,Engineering,False,2003-06-01
EMP-05558,Hannah Patel,2021-04-12,full_time,USA,NJ,Operations_Manager,3811,exempt,False,Finance,False,1976-09-18
EMP-05559,Benjamin Roberts,2023-08-21,full_time,USA,MA,Payroll_Administrator,11122,exempt,False,Operations,False,1991-07-23
EMP-05560,Samuel Davis,2020-12-10,full_time,USA,WA,HR_Specialist,11724,nonexempt,True,Operations,False,1979-03-11
EMP-05561,Isabella Anderson,2019-07-28,full_time,USA,IL,Analyst,7319,nonexempt,True,Engineering,False,1967-11-01
EMP-05562,Sofia Garcia,2021-03-31,full_time,USA,FL,Software_Engineer,11708,exempt,False,Operations,False,1979-08-09
EMP-05563,Michael Thomas,2024-06-03,full_time,USA,CA,Product_Manager,10419,exempt,False,HR,False,1999-05-19
EMP-05564,Jack Sanchez,2021-10-06,full_time,USA,FL,HR_Specialist,8224,nonexempt,True,HR,False,1973-06-06
EMP-05565,Hannah Rogers,2022-08-30,full_time,USA,WA,Product_Manager,13863,exempt,False,Finance,False,1984-02-03
EMP-05566,Liam Edwards,2023-09-16,full_time,USA,CA,Sales_Representative,5694,nonexempt,True,HR,False,1976-02-11
EMP-05567,Evelyn Adams,2018-10-29,full_time,USA,CA,HR_Specialist,11340,nonexempt,True,Engineering,False,1980-09-29
EMP-05568,Megan Parker,2022-08-09,full_time,USA,NY,Software_Engineer,4134,exempt,False,Sales,False,1995-09-21
EMP-05569,Aiden Davis,2024-06-21,full_time,USA,NY,HR_Specialist,9004,nonexempt,True,Operations,False,1993-05-02
EMP-05570,Elijah Jackson,2020-12-22,full_time,USA,TX,Software_Engineer,7231,exempt,False,Sales,False,1982-04-13
EMP-05571,Leah Williams,2021-10-06,full_time,USA,WA,Operations_Manager,7976,exempt,False,Operations,False,1985-12-03
EMP-05572,Maya Sanchez,2023-04-18,full_time,USA,FL,Operations_Manager,9302,exempt,False,Engineering,False,1981-07-17
EMP-05573,Megan Baker,2020-12-08,full_time,USA,FL,Operations_Manager,10798,exempt,False,Operations,False,1992-01-25
EMP-05574,Nora Williams,2019-02-06,full_time,USA,IL,Product_Manager,8205,exempt,False,Sales,False,1984-11-28
EMP-05575,Aiden Sanchez,2022-06-13,full_time,USA,TX,Operations_Manager,12377,exempt,False,Sales,False,1979-12-09
EMP-05576,Taylor Martinez,2024-12-13,full_time,USA,IL,Product_Manager,6506,exempt,False,Sales,False,1992-01-08
EMP-05577,Sebastian Turner,2018-06-19,full_time,USA,MA,Payroll_Administrator,6600,exempt,False,Engineering,False,1970-06-19
EMP-05578,Morgan Thompson,2021-10-30,full_time,USA,TX,Sales_Representative,7715,nonexempt,True,HR,False,1998-10-23
EMP-05579,Chloe Carter,2023-10-30,full_time,USA,CA,Analyst,9039,nonexempt,True,Engineering,False,1983-05-10
EMP-05580,Benjamin Hall,2021-03-18,full_time,USA,FL,Operations_Manager,4170,exempt,False,Finance,False,1996-09-16
EMP-05581,Lucas Baker,2024-02-03,full_time,USA,FL,Operations_Manager,4738,exempt,False,Sales,False,1979-06-03
EMP-05582,Owen Edwards,2024-07-28,full_time,USA,WA,Operations_Manager,12407,exempt,False,Sales,False,1983-07-27
EMP-05583,Morgan Stewart,2020-06-21,full_time,USA,IL,HR_Specialist,12878,nonexempt,True,Engineering,False,1979-09-29
EMP-05584,Megan Johnson,2018-10-23,full_time,USA,WA,Analyst,5654,nonexempt,True,Sales,False,1974-03-14
EMP-05585,Abigail Young,2020-12-01,full_time,USA,MA,Operations_Manager,8084,exempt,False,Sales,False,1998-04-21
EMP-05586,Lily Moore,2021-07-31,full_time,USA,IL,Sales_Representative,8990,nonexempt,True,Finance,False,1990-07-23
EMP-05587,Abigail Walker,2020-05-05,full_time,USA,NJ,Product_Manager,8192,exempt,False,HR,False,1996-05-05
EMP-05588,James Perez,2023-02-23,full_time,USA,FL,HR_Specialist,9325,nonexempt,True,Sales,False,1980-02-25
EMP-05589,Mateo Martin,2022-06-22,full_time,USA,TX,HR_Specialist,13588,nonexempt,True,Engineering,False,1986-11-14
EMP-05590,Hannah Brown,2021-08-19,full_time,USA,FL,Operations_Manager,13760,exempt,False,Sales,False,1998-05-28
EMP-05591,Ava Hall,2022-04-25,full_time,USA,NY,Product_Manager,13097,exempt,False,Sales,False,1976-12-03
EMP-05592,Charlotte Clark,2020-07-15,full_time,USA,NJ,Operations_Manager,9931,exempt,False,Engineering,False,2001-01-30
EMP-05593,Zoe Walker,2018-01-13,full_time,USA,NJ,Analyst,11605,nonexempt,True,Finance,False,1998-12-20
EMP-05594,Benjamin Baker,2022-10-17,full_time,USA,FL,Software_Engineer,5686,exempt,False,Operations,False,1999-05-31
EMP-05595,Morgan Lee,2018-10-08,full_time,USA,FL,Operations_Manager,6903,exempt,False,Finance,False,1995-12-24
EMP-05596,Liam Moore,2021-07-20,full_time,USA,IL,Analyst,4081,nonexempt,True,Finance,False,1976-12-10
EMP-05597,Taylor White,2020-07-09,full_time,USA,CA,HR_Specialist,11569,nonexempt,True,Sales,False,1978-02-23
EMP-05598,Kevin Brown,2019-01-14,full_time,USA,MA,HR_Specialist,5025,nonexempt,True,HR,False,1975-03-28
EMP-05599,Alexander Jackson,2021-04-11,full_time,USA,TX,Operations_Manager,8689,exempt,False,Finance,False,1998-01-14
EMP-05600,Ava Perez,2019-05-30,full_time,USA,IL,Payroll_Administrator,4841,exempt,False,Operations,False,2002-02-15
EMP-05601,Zoe Kumar,2024-09-25,full_time,USA,NJ,Analyst,11307,nonexempt,True,HR,False,1967-06-26
EMP-05602,Ava Sanchez,2023-06-15,full_time,USA,MA,Product_Manager,8857,exempt,False,Sales,False,1990-11-26
EMP-05603,Alexander Lewis,2023-04-06,full_time,USA,IL,Payroll_Administrator,4499,exempt,False,HR,False,1970-02-11
EMP-05604,Amelia Smith,2024-03-14,full_time,USA,WA,Product_Manager,11659,exempt,False,Engineering,False,1998-03-03
EMP-05605,Priya Martinez,2019-06-11,full_time,USA,NJ,Analyst,9050,nonexempt,True,Engineering,False,1978-10-29
EMP-05606,Grace Scott,2023-12-09,full_time,USA,WA,Operations_Manager,6006,exempt,False,Operations,False,2001-01-06
EMP-05607,Evelyn Walker,2018-12-03,full_time,USA,CA,Software_Engineer,6416,exempt,False,Sales,False,1991-05-05
EMP-05608,Victoria White,2018-02-02,full_time,USA,WA,Software_Engineer,13877,exempt,False,Finance,False,1977-06-27
EMP-05609,Harper Perez,2018-09-16,full_time,USA,TX,Sales_Representative,13876,nonexempt,True,Operations,False,1980-07-05
EMP-05610,Sofia Chen,2022-10-20,full_time,USA,FL,Product_Manager,10830,exempt,False,Sales,False,1970-10-01
EMP-05611,Evelyn Jackson,2023-01-21,full_time,USA,FL,HR_Specialist,11372,nonexempt,True,Engineering,False,1991-06-04
EMP-05612,Abigail Adams,2018-06-24,full_time,USA,NY,HR_Specialist,5370,nonexempt,True,HR,False,1973-04-03
EMP-05613,Jordan Davis,2022-02-13,full_time,USA,NJ,Operations_Manager,3688,exempt,False,Sales,False,1968-10-23
EMP-05614,Megan Parker,2022-02-08,full_time,USA,MA,Software_Engineer,11576,exempt,False,Sales,False,1982-12-12
EMP-05615,Jack Allen,2018-05-27,full_time,USA,WA,Sales_Representative,11377,nonexempt,True,Operations,False,1993-04-08
EMP-05616,Henry Allen,2019-04-28,full_time,USA,CA,Product_Manager,12672,exempt,False,Sales,False,1991-09-18
EMP-05617,Daniel Taylor,2019-05-27,full_time,USA,WA,Software_Engineer,5804,exempt,False,Operations,False,1970-06-04
EMP-05618,Priya Perez,2019-10-31,full_time,USA,NY,Analyst,4288,nonexempt,True,HR,False,1967-10-17
EMP-05619,Nora Lewis,2024-12-11,full_time,USA,NJ,Sales_Representative,4415,nonexempt,True,HR,False,1976-09-21
EMP-05620,Joseph Morris,2019-07-06,full_time,USA,WA,HR_Specialist,11354,nonexempt,True,Finance,False,1988-03-15
EMP-05621,Isaac Roberts,2018-12-16,full_time,USA,NJ,Software_Engineer,7705,exempt,False,Engineering,False,1970-06-25
EMP-05622,Samuel Collins,2020-09-05,full_time,USA,TX,Product_Manager,11897,exempt,False,Engineering,False,1993-02-20
EMP-05623,Ava White,2020-11-12,full_time,USA,NJ,Operations_Manager,5860,exempt,False,HR,False,1966-03-24
EMP-05624,Elijah Perez,2023-08-19,full_time,USA,NJ,Sales_Representative,13503,nonexempt,True,Engineering,False,2002-10-15
EMP-05625,Elijah Garcia,2018-01-14,full_time,USA,MA,Payroll_Administrator,7611,exempt,False,Engineering,False,1978-10-14
EMP-05626,Benjamin Stewart,2020-12-15,full_time,USA,CA,Operations_Manager,4665,exempt,False,HR,False,1977-08-21
EMP-05627,Mateo Collins,2020-03-01,full_time,USA,CA,Sales_Representative,8458,nonexempt,True,Engineering,False,1987-05-24
EMP-05628,Ava Moore,2021-10-17,full_time,USA,FL,Analyst,11900,nonexempt,True,Sales,False,1988-09-14
EMP-05629,Michael Turner,2019-04-03,full_time,USA,NY,Analyst,5871,nonexempt,True,Operations,False,1981-08-29
EMP-05630,Benjamin Martin,2018-08-02,full_time,USA,NJ,Analyst,5463,nonexempt,True,Sales,False,2001-07-15
EMP-05631,Emma Adams,2019-12-23,full_time,USA,TX,Product_Manager,9829,exempt,False,HR,False,2001-02-22
EMP-05632,Jordan Green,2021-06-03,full_time,USA,CA,Sales_Representative,7261,nonexempt,True,HR,False,1987-11-20
EMP-05633,Morgan Jackson,2023-12-29,full_time,USA,MA,Sales_Representative,11098,nonexempt,True,Engineering,False,1970-06-18
EMP-05634,Layla Smith,2023-04-01,full_time,USA,CA,Payroll_Administrator,5063,exempt,False,Sales,False,1977-05-29
EMP-05635,Joseph Patel,2023-02-20,full_time,USA,IL,HR_Specialist,7137,nonexempt,True,HR,False,1973-11-07
EMP-05636,Nora Thompson,2022-01-29,full_time,USA,IL,Software_Engineer,6147,exempt,False,Operations,False,1971-03-08
EMP-05637,Arjun Thompson,2018-03-16,full_time,USA,WA,HR_Specialist,3626,nonexempt,True,Engineering,False,1969-03-05
EMP-05638,Maya Nelson,2019-02-24,full_time,USA,FL,Product_Manager,13266,exempt,False,Operations,False,1985-08-19
EMP-05639,Joseph Williams,2019-10-04,full_time,USA,NJ,Sales_Representative,5301,nonexempt,True,Operations,False,1995-10-25
EMP-05640,David Phillips,2023-09-30,full_time,USA,CA,HR_Specialist,9086,nonexempt,True,HR,False,1994-09-21
EMP-05641,Benjamin Carter,2024-12-29,full_time,USA,NY,Software_Engineer,11351,exempt,False,Finance,False,1999-06-09
EMP-05642,Hannah Turner,2018-12-19,full_time,USA,NY,Product_Manager,9800,exempt,False,Engineering,False,1994-01-05
EMP-05643,Owen Martinez,2024-03-19,full_time,USA,MA,Software_Engineer,7194,exempt,False,Sales,False,1989-09-05
EMP-05644,Amelia Thompson,2024-08-20,full_time,USA,FL,Payroll_Administrator,12081,exempt,False,Engineering,False,1997-08-17
EMP-05645,Elijah Collins,2021-08-26,full_time,USA,CA,Product_Manager,11342,exempt,False,Operations,False,1990-12-06
EMP-05646,Michael Wright,2019-09-26,full_time,USA,WA,HR_Specialist,12613,nonexempt,True,Engineering,False,1977-09-08
EMP-05647,Chloe Carter,2021-04-09,full_time,USA,NY,Payroll_Administrator,6238,exempt,False,Sales,False,1986-03-26
EMP-05648,Ava Adams,2019-06-01,full_time,USA,WA,Analyst,11796,nonexempt,True,Sales,False,1968-08-08
EMP-05649,Daniel Taylor,2019-05-04,full_time,USA,NJ,Analyst,12854,nonexempt,True,Sales,False,1974-10-19
EMP-05650,Kevin Kumar,2024-08-21,full_time,USA,MA,Analyst,10594,nonexempt,True,HR,False,1981-09-25
EMP-05651,David Young,2018-08-19,full_time,USA,IL,Payroll_Administrator,13282,exempt,False,Engineering,False,1989-01-13
EMP-05652,Sebastian Martin,2022-12-27,full_time,USA,FL,Software_Engineer,10242,exempt,False,Engineering,False,2003-02-14
EMP-05653,Taylor Sanchez,2020-02-22,full_time,USA,FL,Operations_Manager,5773,exempt,False,Engineering,False,1979-12-05
EMP-05654,Jordan Morris,2020-07-15,full_time,USA,WA,Product_Manager,7022,exempt,False,Operations,False,1991-06-23
EMP-05655,Michael Anderson,2021-02-14,full_time,USA,NJ,Operations_Manager,13745,exempt,False,Finance,False,1996-03-05
EMP-05656,Zoe Davis,2023-08-04,full_time,USA,TX,Analyst,7747,nonexempt,True,Engineering,False,2003-05-16
EMP-05657,Priya Davis,2024-06-17,full_time,USA,WA,HR_Specialist,6113,nonexempt,True,Sales,False,1965-05-26
EMP-05658,Daniel Young,2021-11-08,full_time,USA,FL,Analyst,12520,nonexempt,True,Finance,False,1988-12-23
EMP-05659,Mateo Brown,2020-07-11,full_time,USA,NJ,Operations_Manager,7665,exempt,False,Finance,False,1981-09-03
EMP-05660,Aiden White,2019-08-05,full_time,USA,IL,Sales_Representative,4045,nonexempt,True,HR,False,1987-02-13
EMP-05661,Emily Baker,2022-08-16,full_time,USA,WA,Product_Manager,5185,exempt,False,HR,False,1977-03-10
EMP-05662,Liam Carter,2020-01-18,full_time,USA,NY,Sales_Representative,4936,nonexempt,True,HR,False,1983-08-15
EMP-05663,Sofia Evans,2022-12-24,full_time,USA,TX,Analyst,12969,nonexempt,True,Sales,False,1978-06-13
EMP-05664,Maya Lee,2022-07-27,full_time,USA,IL,Software_Engineer,11509,exempt,False,Engineering,False,1966-09-08
EMP-05665,Megan Davis,2024-12-28,full_time,USA,NY,Product_Manager,10941,exempt,False,Sales,False,1965-01-29
EMP-05666,Emily Perez,2018-01-31,full_time,USA,TX,Product_Manager,4131,exempt,False,HR,False,1966-02-16
EMP-05667,Harper Scott,2024-10-30,full_time,USA,NJ,Analyst,9076,nonexempt,True,Operations,False,2003-06-04
EMP-05668,Owen Hill,2020-02-04,full_time,USA,MA,Software_Engineer,13125,exempt,False,Engineering,False,1977-05-10
EMP-05669,Lily Johnson,2020-10-24,full_time,USA,NY,Sales_Representative,10982,nonexempt,True,Engineering,False,1982-03-25
EMP-05670,Emily Nelson,2018-11-11,full_time,USA,FL,Product_Manager,9125,exempt,False,Sales,False,1984-10-25
EMP-05671,Victoria Smith,2020-01-19,full_time,USA,TX,Product_Manager,9130,exempt,False,HR,False,1979-07-26
EMP-05672,Emily Kumar,2022-06-24,full_time,USA,NJ,Analyst,8563,nonexempt,True,Engineering,False,1965-11-13
EMP-05673,Ethan Jackson,2024-05-14,full_time,USA,TX,Analyst,5956,nonexempt,True,HR,False,1990-06-25
EMP-05674,Samuel Garcia,2021-08-16,full_time,USA,IL,Sales_Representative,13049,nonexempt,True,Engineering,False,2003-12-22
EMP-05675,Olivia Anderson,2019-10-19,full_time,USA,CA,Payroll_Administrator,11183,exempt,False,Operations,False,1980-09-23
EMP-05676,Sebastian Garcia,2021-11-16,full_time,USA,TX,HR_Specialist,10463,nonexempt,True,Finance,False,1975-02-25
EMP-05677,Leah Wright,2021-04-24,full_time,USA,CA,Analyst,5880,nonexempt,True,Operations,False,1996-12-20
EMP-05678,Emma Scott,2023-11-25,full_time,USA,NJ,HR_Specialist,8852,nonexempt,True,Operations,False,1979-09-16
EMP-05679,Priya Martinez,2019-01-12,full_time,USA,MA,Product_Manager,13412,exempt,False,Operations,False,1980-01-10
EMP-05680,Jack Mitchell,2023-08-11,full_time,USA,CA,Sales_Representative,10229,nonexempt,True,Sales,False,1985-06-02
